Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	br_lengths[74]	br_lengths[75]	br_lengths[76]	br_lengths[77]	br_lengths[78]	br_lengths[79]	br_lengths[80]	br_lengths[81]	br_lengths[82]	br_lengths[83]	br_lengths[84]	br_lengths[85]	br_lengths[86]	br_lengths[87]	br_lengths[88]	br_lengths[89]	br_lengths[90]	br_lengths[91]	br_lengths[92]	br_lengths[93]	br_lengths[94]	br_lengths[95]	br_lengths[96]	br_lengths[97]	br_lengths[98]	br_lengths[99]	br_lengths[100]	br_lengths[101]	br_lengths[102]	br_lengths[103]	br_lengths[104]	br_lengths[105]	br_lengths[106]	br_lengths[107]	br_lengths[108]	br_lengths[109]	br_lengths[110]	br_lengths[111]	br_lengths[112]	br_lengths[113]	br_lengths[114]	br_lengths[115]	br_lengths[116]	br_lengths[117]	br_lengths[118]	br_lengths[119]	br_lengths[120]	br_lengths[121]	br_lengths[122]	br_lengths[123]	br_lengths[124]	br_lengths[125]	br_lengths[126]	br_lengths[127]	br_lengths[128]	br_lengths[129]	br_lengths[130]	br_lengths[131]	br_lengths[132]	br_lengths[133]	br_lengths[134]	br_lengths[135]	br_lengths[136]	br_lengths[137]	br_lengths[138]	br_lengths[139]	br_lengths[140]	br_lengths[141]	br_lengths[142]	br_lengths[143]	br_lengths[144]	br_lengths[145]	br_lengths[146]	br_lengths[147]	br_lengths[148]	br_lengths[149]	br_lengths[150]	br_lengths[151]	br_lengths[152]	br_lengths[153]	br_lengths[154]	br_lengths[155]	br_lengths[156]	br_lengths[157]	br_lengths[158]	br_lengths[159]	br_lengths[160]	br_lengths[161]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	rel_br_lengths[74]	rel_br_lengths[75]	rel_br_lengths[76]	rel_br_lengths[77]	rel_br_lengths[78]	rel_br_lengths[79]	rel_br_lengths[80]	rel_br_lengths[81]	rel_br_lengths[82]	rel_br_lengths[83]	rel_br_lengths[84]	rel_br_lengths[85]	rel_br_lengths[86]	rel_br_lengths[87]	rel_br_lengths[88]	rel_br_lengths[89]	rel_br_lengths[90]	rel_br_lengths[91]	rel_br_lengths[92]	rel_br_lengths[93]	rel_br_lengths[94]	rel_br_lengths[95]	rel_br_lengths[96]	rel_br_lengths[97]	rel_br_lengths[98]	rel_br_lengths[99]	rel_br_lengths[100]	rel_br_lengths[101]	rel_br_lengths[102]	rel_br_lengths[103]	rel_br_lengths[104]	rel_br_lengths[105]	rel_br_lengths[106]	rel_br_lengths[107]	rel_br_lengths[108]	rel_br_lengths[109]	rel_br_lengths[110]	rel_br_lengths[111]	rel_br_lengths[112]	rel_br_lengths[113]	rel_br_lengths[114]	rel_br_lengths[115]	rel_br_lengths[116]	rel_br_lengths[117]	rel_br_lengths[118]	rel_br_lengths[119]	rel_br_lengths[120]	rel_br_lengths[121]	rel_br_lengths[122]	rel_br_lengths[123]	rel_br_lengths[124]	rel_br_lengths[125]	rel_br_lengths[126]	rel_br_lengths[127]	rel_br_lengths[128]	rel_br_lengths[129]	rel_br_lengths[130]	rel_br_lengths[131]	rel_br_lengths[132]	rel_br_lengths[133]	rel_br_lengths[134]	rel_br_lengths[135]	rel_br_lengths[136]	rel_br_lengths[137]	rel_br_lengths[138]	rel_br_lengths[139]	rel_br_lengths[140]	rel_br_lengths[141]	rel_br_lengths[142]	rel_br_lengths[143]	rel_br_lengths[144]	rel_br_lengths[145]	rel_br_lengths[146]	rel_br_lengths[147]	rel_br_lengths[148]	rel_br_lengths[149]	rel_br_lengths[150]	rel_br_lengths[151]	rel_br_lengths[152]	rel_br_lengths[153]	rel_br_lengths[154]	rel_br_lengths[155]	rel_br_lengths[156]	rel_br_lengths[157]	rel_br_lengths[158]	rel_br_lengths[159]	rel_br_lengths[160]	rel_br_lengths[161]	stationaryDist[1]	stationaryDist[2]	tree_length
0	-401.0102	-725.0284	324.0182	0.000888597	0.0105985	0.0321188	0.0036958	0.0105141	0.00275937	0.0100308	0.00210578	0.00272328	0.00310383	0.00120216	0.00482126	0.000516833	0.000472241	0.0118055	0.000273235	0.000269474	0.000898294	0.00674239	0.00120674	0.000433615	0.00395754	0.0147009	0.00381127	0.000597253	0.00366915	0.00306575	0.00684669	0.00489109	0.010652	0.00543889	0.00337748	0.00224417	0.0025951	0.00588959	0.0163306	0.0155243	0.00566208	0.00260538	0.000390469	0.000368777	0.00331663	0.00990826	0.00120161	0.00189308	0.00916535	0.00168464	0.00245926	0.0043429	0.00134891	0.0159776	0.00639143	0.00546639	0.00887203	0.000409266	0.00185114	0.000492215	0.00251647	0.0111619	0.00570545	0.0229306	0.00785384	0.0159826	0.0210971	0.00107871	0.0176941	0.00225531	0.00563348	0.00335114	0.00102241	0.0036883	0.0259828	0.000938447	0.00489825	0.00197748	0.00332253	0.00900183	0.0070307	0.00220749	0.000230676	0.00344854	0.0241373	0.00301283	0.00898195	0.000764248	0.00132276	0.00754187	0.00155738	0.00189469	0.00458389	0.023875	0.02043	0.00336068	0.0240176	0.00493191	0.000863	0.017485	0.00191676	0.0204303	0.0068243	0.00322562	0.00246566	0.00379793	0.00189752	0.057701	0.0010428	0.000249626	0.00194005	0.0234447	0.00521718	0.00058489	0.000964247	0.00514291	0.00691004	0.000653183	0.00957345	0.00117786	0.00545914	0.00583296	0.00076911	0.00501193	0.0067218	0.00305792	0.000867131	0.00246416	0.00385666	0.00591754	0.00732369	0.00930887	0.00233904	0.00522513	0.00467668	0.00449732	0.00234837	3.2379e-05	0.0196496	0.00369293	0.00170866	0.00115104	0.0315132	0.00298108	0.0154667	0.00290119	0.037545	0.0108546	0.00704283	0.00371387	0.0136395	0.00630756	0.00248232	0.00187977	0.0250846	0.000698841	0.00466511	2.2516e-05	0.0107862	0.00521258	0.00751524	0.00181732	0.0242853	0.00241359	0.6541465	1.345854	0.063841	0.261363	0.657947	1.51988	3.8261	15.6639	1.989423	2.057419	0.000807631	0.00963283	0.0291922	0.00335905	0.0095561	0.00250794	0.00911681	0.00191391	0.00247514	0.00282102	0.00109262	0.00438196	0.000469741	0.000429212	0.0107298	0.000248339	0.00024492	0.000816445	0.00612805	0.00109679	0.000394106	0.00359694	0.0133614	0.003464	0.000542833	0.00333483	0.00278641	0.00622284	0.00444543	0.00968145	0.00494332	0.00306973	0.00203968	0.00235864	0.00535295	0.0148426	0.0141097	0.00514617	0.00236799	0.00035489	0.000335175	0.00301443	0.00900545	0.00109212	0.00172059	0.00833024	0.00153114	0.00223518	0.00394719	0.001226	0.0145218	0.00580907	0.00496831	0.00806364	0.000371976	0.00168247	0.000447366	0.00228718	0.0101448	0.00518559	0.0208412	0.00713822	0.0145263	0.0191748	0.000980423	0.0160818	0.00204981	0.00512018	0.0030458	0.000929254	0.00335223	0.0236153	0.000852939	0.00445194	0.0017973	0.0030198	0.00818162	0.00639009	0.00200635	0.000209658	0.00313432	0.0219379	0.00273831	0.00816355	0.000694612	0.00120224	0.00685468	0.00141548	0.00172206	0.00416622	0.0216996	0.0185685	0.00305447	0.0218292	0.00448253	0.000784366	0.0158918	0.00174211	0.0185688	0.0062025	0.00293171	0.002241	0.00345188	0.00172462	0.0524435	0.000947787	0.000226881	0.00176328	0.0213085	0.0047418	0.000531597	0.000876388	0.00467431	0.00628042	0.000593667	0.00870115	0.00107054	0.00496172	0.00530148	0.000699031	0.00455526	0.00610934	0.00277929	0.000788121	0.00223964	0.00350525	0.00537835	0.00665638	0.00846068	0.00212591	0.00474903	0.00425055	0.00408754	0.0021344	2.94287e-05	0.0178592	0.00335644	0.00155298	0.00104616	0.0286419	0.00270945	0.0140574	0.00263684	0.034124	0.00986555	0.00640112	0.00337547	0.0123968	0.00573283	0.00225614	0.0017085	0.022799	0.000635165	0.00424004	2.04644e-05	0.00980344	0.00473763	0.00683048	0.00165173	0.0220725	0.00219367	0.672927	0.327073	1.100251
36	-398.9548	-723.5354	324.5806	0.000744166	0.0103457	0.0109139	0.00286625	0.0162915	0.00231976	0.00864552	0.00334458	0.000750358	0.0050114	0.00196473	0.0198664	0.0020267	0.00487604	0.00494859	7.5237e-05	0.00209863	0.000636314	0.0134596	0.0122353	0.00111468	0.0127287	0.0153475	0.00130954	0.000668445	0.00756829	0.00350918	0.00713538	0.00452468	9.7644e-05	0.00215204	0.0010011	0.00296827	0.00304328	0.00166489	0.0257062	0.010905	0.0035365	0.000921624	0.00361932	0.00164241	0.0051069	0.00454272	0.00127518	0.000494883	0.00739408	0.000406414	0.000270218	0.0109158	0.00284102	0.012039	0.00435012	0.00159631	0.00632776	0.00423137	0.0117455	0.00107116	0.00274733	0.00625893	0.0086876	0.00382582	0.011061	0.00337688	0.00176758	0.00532243	0.00431781	0.000463898	0.00804209	0.00302986	0.00738992	0.00259641	0.00829655	0.0092377	0.00444734	0.00642845	0.00593269	7.02837e-05	0.00332165	0.000437983	0.011618	0.00446201	0.0159013	0.00181714	0.0109651	0.000380231	0.00697146	0.0253678	0.00156192	0.00194057	0.000108685	0.00616552	0.00435911	0.00497073	0.00462922	0.00657272	0.000761158	0.00965138	0.00349857	0.0322927	0.00517878	0.00155359	0.00327127	0.000755894	0.000794388	0.00498733	0.00881003	0.0035279	0.015367	0.00745654	0.0272528	0.00530202	0.00828799	0.00186328	0.00119414	0.0035361	0.00776392	0.00684269	0.0180761	0.00689576	0.000733123	0.0104195	0.00269177	0.0199779	0.0048798	0.00544437	0.00620884	0.0144614	0.0149197	0.00422997	0.00613573	0.0069372	0.0342341	0.00897655	0.00898063	0.000359491	0.00114702	0.0102604	0.00333277	0.0133698	0.000849612	0.0106174	0.012957	0.00239593	0.000891784	0.0155006	0.0100287	0.00200352	0.00243486	0.0133113	0.0232225	0.0105331	0.0133175	0.000317361	0.00375911	0.00327717	9.07436e-05	0.000276774	0.0103666	0.0199956	0.00346554	0.00427058	0.8217452	1.178255	0.0732412	0.279472	0.671843	1.48844	3.57818	13.6535	1.8901	1.433844	0.000708358	0.00984789	0.0103887	0.00272834	0.0155076	0.00220814	0.00822952	0.00318364	0.000714253	0.00477027	0.00187019	0.0189105	0.00192917	0.00464142	0.00471048	7.16168e-05	0.00199765	0.000605696	0.012812	0.0116465	0.00106104	0.0121162	0.014609	0.00124652	0.00063628	0.00720412	0.00334032	0.00679204	0.00430697	9.29455e-05	0.00204849	0.000952925	0.00282544	0.00289684	0.00158478	0.0244693	0.0103803	0.00336633	0.000877278	0.00344516	0.00156338	0.00486116	0.00432414	0.00121382	0.00047107	0.0070383	0.000386859	0.000257216	0.0103906	0.00270431	0.0114598	0.0041408	0.0015195	0.00602328	0.00402777	0.0111803	0.00101962	0.00261514	0.00595776	0.00826957	0.00364173	0.0105288	0.00321439	0.00168253	0.00506633	0.00411004	0.000441576	0.00765512	0.00288407	0.00703433	0.00247147	0.00789734	0.0087932	0.00423334	0.00611913	0.00564722	6.69018e-05	0.00316182	0.000416909	0.011059	0.0042473	0.0151362	0.00172971	0.0104375	0.000361935	0.00663601	0.0241472	0.00148676	0.00184719	0.000103456	0.00586884	0.00414936	0.00473155	0.00440647	0.00625645	0.000724533	0.00918698	0.00333023	0.0307389	0.00492959	0.00147883	0.00311386	0.000719522	0.000756164	0.00474735	0.00838611	0.00335814	0.0146275	0.00709775	0.0259414	0.0050469	0.00788919	0.00177363	0.00113668	0.00336595	0.00739033	0.00651344	0.0172063	0.00656395	0.000697846	0.00991812	0.00256225	0.0190166	0.00464499	0.0051824	0.00591009	0.0137655	0.0142018	0.00402643	0.0058405	0.0066034	0.0325869	0.00854461	0.00854851	0.000342193	0.00109183	0.00976666	0.0031724	0.0127265	0.00080873	0.0101065	0.0123336	0.00228064	0.000848873	0.0147548	0.0095461	0.00190711	0.0023177	0.0126707	0.0221051	0.0100263	0.0126767	0.000302091	0.00357823	0.00311948	8.63772e-05	0.000263456	0.00986778	0.0190335	0.00329878	0.00406509	0.589127	0.410873	1.05055
72	-414.2135	-736.8259	322.6124	0.010233	0.0287935	0.0147298	0.00605043	0.00261822	0.00145224	0.015135	0.00183329	0.000155139	0.0103562	0.00319445	0.0446825	0.00104446	0.00889048	0.00456709	0.00033321	0.00655554	0.0013307	0.00568556	0.0126026	0.00343679	0.0225977	0.02792	0.0033724	0.0106668	0.0207418	0.00832154	0.000757583	0.00722496	0.000574702	0.000336894	0.00270371	0.0283244	0.00598455	0.00583554	0.0591481	0.0217295	0.0261816	0.00357659	0.00579543	0.00290797	0.0244294	0.00765933	0.00117149	0.00410905	0.0176903	0.00133037	0.0175761	0.0144456	0.00914463	0.0206317	0.00918749	0.00835284	0.00267702	0.00724444	0.0109018	0.0104346	0.0008597	0.0237209	0.000459897	0.0112309	0.00342626	0.0078287	0.0340989	0.00778965	0.00440213	0.00025617	0.0398536	0.0118621	0.0146354	0.0275333	0.00232461	0.00129303	0.0219457	0.0140298	0.0161325	0.000100018	0.00636481	0.00368051	0.0136898	0.00856609	0.011304	0.011919	0.00447093	0.00408158	0.0120691	0.0239887	0.0025309	0.00452669	0.00239176	0.0137699	0.00840537	0.0094815	0.0295915	0.0192798	0.000538956	0.0251878	0.0103144	0.0606325	0.00899873	0.000371166	0.0126201	0.00205188	0.00876965	0.0174492	0.0155986	0.0323499	0.0343205	0.00593145	0.0264685	0.000993892	0.0136255	0.0198152	0.00430855	0.00709051	0.0145827	0.00401822	0.0261762	0.0169942	0.00170257	0.0184482	0.0110052	0.0118019	0.047087	0.00391608	0.0424451	0.0343832	0.00456933	0.0069798	0.000829812	0.0489298	0.0330765	0.0125649	0.00321812	0.00321423	0.0013715	0.0233789	0.0115974	0.0281355	0.000291541	0.0176794	0.0317429	0.00272242	0.00343797	0.034033	0.0245922	0.00198221	0.00136363	0.0164398	0.0373977	0.0201552	0.0137368	0.00647701	0.0012871	0.0397923	6.48733e-05	0.00314526	0.00918388	0.00651214	0.0257936	0.0159144	0.453417	1.546583	0.136	0.377942	0.738184	1.35468	2.64591	7.35293	1.442594	3.410951	0.00491766	0.0138372	0.00707864	0.00290764	0.00125823	0.000697901	0.00727339	0.000881019	7.45548e-05	0.00497685	0.00153515	0.021473	0.000501936	0.00427248	0.00219479	0.00016013	0.00315038	0.00063949	0.0027323	0.0060564	0.00165161	0.0108597	0.0134175	0.00162067	0.0051261	0.00996786	0.00399907	0.00036407	0.00347209	0.000276183	0.0001619	0.00129932	0.0136118	0.00287598	0.00280437	0.0284247	0.0104425	0.012582	0.00171879	0.0027851	0.00139748	0.01174	0.00368083	0.000562981	0.00197468	0.00850138	0.000639331	0.00844651	0.00694207	0.00439461	0.00991493	0.00441521	0.00401411	0.00128649	0.00348145	0.00523903	0.00501453	0.000413144	0.0113995	0.000221012	0.00539721	0.00164655	0.00376222	0.0163868	0.00374345	0.00211552	0.000123107	0.0191524	0.00570056	0.00703332	0.0132316	0.00111713	0.000621386	0.0105464	0.00674226	0.00775278	4.80654e-05	0.00305872	0.00176873	0.00657889	0.00411659	0.00543235	0.0057279	0.00214859	0.00196148	0.00580002	0.0115282	0.00121627	0.00217538	0.0011494	0.00661736	0.00403935	0.0045565	0.0142207	0.00926523	0.000259005	0.0121045	0.00495677	0.029138	0.0043245	0.000178371	0.00606483	0.000986068	0.00421441	0.00838554	0.00749616	0.0155463	0.0164933	0.00285047	0.0127199	0.000477633	0.00654798	0.00952255	0.00207055	0.00340747	0.00700799	0.00193103	0.0125794	0.00816684	0.0008182	0.0088656	0.00528875	0.00567163	0.0226285	0.00188194	0.0203977	0.0165235	0.00219587	0.00335426	0.000398781	0.0235141	0.0158955	0.00603827	0.00154652	0.00154465	0.0006591	0.0112351	0.00557335	0.013521	0.000140105	0.00849614	0.0152546	0.00130831	0.00165218	0.0163552	0.0118182	0.000952587	0.000655316	0.00790042	0.0179721	0.00968592	0.00660148	0.00311264	0.00061854	0.0191229	3.1176e-05	0.00151151	0.00441348	0.00312952	0.0123956	0.00764793	0.773291	0.226709	2.080872
108	-404.8621	-728.1774	323.3153	0.00227626	0.00448251	0.0106928	0.00183636	0.0206998	0.00445653	0.00921764	8.09631e-05	5.43933e-05	0.00261086	0.0030515	0.00119194	0.00165632	0.000846944	0.000721411	0.00109042	0.00126215	0.000927614	0.00503828	0.00773875	0.000313565	0.013811	0.00649321	0.00232845	0.00152392	0.000844149	0.00352778	0.00731066	0.00198229	0.000730862	0.000399126	0.0014087	0.00261816	0.0078277	0.00457486	0.0124583	0.00607881	0.00137	0.00581175	0.00529765	1.74708e-05	0.00638971	0.00115852	0.00022593	0.00126487	0.000821583	0.000494326	0.00731083	0.00471506	0.00340003	0.00756294	0.00226185	8.83359e-05	0.000494685	0.000365911	0.0122898	0.00704129	0.000844569	0.00312418	0.00228677	0.0140156	0.0064823	0.00679135	0.00355475	0.000337067	0.00849104	0.0041188	0.00115358	0.00588383	0.0027371	0.00142554	0.00210179	0.000546212	0.00178913	0.00242831	0.00149993	0.00436712	0.00264349	0.00245687	0.00174818	0.0099609	0.00671873	0.000860771	0.00385205	0.00326895	0.00668043	0.00184364	0.00481711	0.00138635	0.0054127	0.00962126	0.000585444	0.00057171	0.00426844	0.00340761	0.000158386	0.00419669	0.00103155	0.0129572	0.00610221	0.00528512	0.00271865	0.00178263	0.000231096	0.0353178	0.00387872	0.00330459	0.00230905	0.00599193	0.000936585	0.0011434	0.000282527	0.00785137	0.00245158	0.000601324	0.00800182	0.000173612	0.00069659	0.00826257	0.000620966	0.00284996	0.00076196	0.00301082	0.0235022	0.00279925	0.00351241	0.002311	0.0123722	0.000670487	0.000621362	0.00703231	0.00261845	0.00167223	5.31256e-05	0.00150143	0.0105249	0.00051297	0.00877607	0.00721098	0.0191544	0.000921436	0.012364	0.00178932	0.0142072	0.0055264	0.00685181	0.000756363	0.00125626	0.00556629	0.00656902	0.00318251	0.0112243	0.00638164	0.0129403	0.000743683	0.00284164	0.00744003	0.00689248	0.000887053	0.0364778	0.000993955	0.3586789	1.641321	0.0635557	0.260793	0.657499	1.52092	3.83446	15.7342	1.992661	4.576019	0.00307519	0.0060558	0.0144458	0.0024809	0.0279651	0.0060207	0.0124529	0.00010938	7.34845e-05	0.00352724	0.00412253	0.00161029	0.00223766	0.00114421	0.000974615	0.00147314	0.00170514	0.00125319	0.00680664	0.0104549	0.000423622	0.0186585	0.00877222	0.0031457	0.0020588	0.00114043	0.00476598	0.00987659	0.00267804	0.000987383	0.000539213	0.00190313	0.00353709	0.0105751	0.00618056	0.016831	0.00821238	0.00185085	0.00785159	0.00715705	2.36028e-05	0.0086324	0.00156514	0.000305228	0.00170882	0.00110995	0.000667827	0.00987682	0.00636997	0.00459338	0.0102174	0.00305572	0.00011934	0.000668311	0.000494341	0.0166033	0.00951268	0.001141	0.00422072	0.00308939	0.0189348	0.00875749	0.00917501	0.00480242	0.000455372	0.0114713	0.00556443	0.00155847	0.00794896	0.00369778	0.00192588	0.00283948	0.000737924	0.00241709	0.0032806	0.00202639	0.00589991	0.00357132	0.00331919	0.00236176	0.013457	0.0090769	0.00116289	0.00520406	0.0044163	0.00902516	0.00249073	0.00650784	0.00187294	0.00731247	0.0129982	0.000790926	0.000772371	0.00576659	0.00460363	0.000213977	0.00566966	0.0013936	0.017505	0.00824399	0.00714012	0.00367286	0.0024083	0.000312206	0.0477138	0.00524008	0.00446445	0.00311949	0.008095	0.00126531	0.00154472	0.00038169	0.0106071	0.00331204	0.000812379	0.0108103	0.000234547	0.000941082	0.0111626	0.000838915	0.00385025	0.0010294	0.00406757	0.031751	0.00378175	0.00474521	0.00312212	0.0167146	0.000905817	0.00083945	0.00950054	0.00353749	0.00225916	7.17718e-05	0.0020284	0.014219	0.000693014	0.0118563	0.00974191	0.0258772	0.00124485	0.0167036	0.00241734	0.0191937	0.00746608	0.00925668	0.00102183	0.00169718	0.00751997	0.00887464	0.00429952	0.0151638	0.00862149	0.0174822	0.0010047	0.00383901	0.0100514	0.00931163	0.00119839	0.049281	0.00134282	0.820661	0.179339	0.7402011
144	-397.9774	-721.686	323.7086	0.000213085	0.0131436	0.0201755	0.0104841	0.00843353	0.00797716	0.00863696	0.00249656	6.55856e-05	0.00519784	0.00055717	0.00286027	0.00195423	0.00829439	0.00134157	0.00106564	0.00364581	0.00289866	0.0267275	0.00663055	0.00146554	0.0259191	0.0185042	0.00358982	0.00559413	0.00351038	0.00611212	0.000913943	0.00501338	0.00294192	0.0146657	0.00927567	0.0171213	0.00292134	0.0117377	0.0138845	0.00544895	0.000606005	0.00285333	0.00804978	0.000373015	0.00862744	0.00128668	0.00219485	0.00100203	0.00147775	0.00223224	0.00284528	0.0216009	0.0110842	0.0162233	0.00363523	0.000539526	0.000163064	0.000457874	0.0212808	0.00246946	0.00214549	0.0132534	0.00495737	0.0209903	0.00071733	0.0181561	0.00726562	0.000517364	0.00137793	0.00205409	0.000631639	0.00960322	0.00838178	0.0263836	0.0142891	0.00194502	0.00277945	0.00426645	0.00566397	0.000493453	0.000979341	0.000478562	0.00106957	0.00459924	0.00500681	0.00672947	0.00905653	0.00919583	0.0157063	0.00690571	0.00620952	0.0233755	0.00657769	0.0336026	0.00259732	0.000244244	0.022084	0.00110756	0.000271836	0.000523566	0.00372845	0.0465638	0.00389792	0.00648343	0.00388706	0.0013057	0.000530198	0.0830354	0.0327683	0.00106829	0.00306495	0.0219649	0.00425741	0.00179429	0.00275924	0.00459659	0.0214627	0.00352039	0.00275763	0.000192803	0.00827177	0.00694301	9.1235e-05	0.00181438	0.00420555	0.0027982	0.0165371	0.00656421	0.000832216	0.000343039	0.0142206	0.0020529	0.0025621	0.00663087	0.00615621	0.0130981	0.000233026	8.58775e-05	0.0139911	0.000125998	0.0165979	0.0231015	0.0159399	0.00803282	0.00327989	0.00420685	0.0737779	0.0161046	0.00731857	0.00136185	0.00370334	0.00328043	0.0357044	0.00520658	0.0246858	0.00286321	0.00809841	0.00854391	0.00362376	0.0051169	0.0162048	0.00104716	0.0857626	0.00374444	0.6909588	1.309041	0.0627512	0.259178	0.656226	1.52387	3.85836	15.9359	2.001872	1.894529	0.000149311	0.00920984	0.0141372	0.0073463	0.00590948	0.00558969	0.00605202	0.00174937	4.59566e-05	0.00364218	0.000390416	0.00200423	0.00136935	0.00581198	0.000940057	0.000746709	0.00255466	0.00203112	0.0187283	0.0046461	0.00102692	0.0181618	0.0129661	0.00251543	0.00391987	0.00245977	0.00428283	0.00064041	0.00351294	0.00206144	0.0102765	0.00649957	0.0119971	0.00204702	0.00822472	0.00972904	0.00381814	0.000424634	0.00199936	0.00564057	0.000261376	0.00604535	0.000901592	0.00153796	0.000702131	0.00103547	0.00156415	0.00199372	0.015136	0.0077668	0.0113679	0.00254724	0.000378052	0.000114261	0.000320837	0.0149117	0.00173038	0.00150337	0.0092868	0.00347369	0.0147082	0.000502642	0.0127222	0.00509111	0.000362523	0.000965529	0.00143933	0.000442597	0.00672909	0.00587321	0.0184873	0.0100126	0.0013629	0.00194759	0.00298955	0.00396881	0.000345769	0.000686236	0.000335334	0.000749461	0.00322274	0.00350833	0.00471542	0.00634601	0.00644363	0.0110056	0.00483891	0.00435108	0.0163795	0.00460907	0.0235457	0.00181997	0.000171145	0.0154745	0.000776084	0.000190478	0.000366869	0.00261257	0.0326278	0.00273132	0.00454301	0.00272371	0.000914922	0.000371516	0.0581839	0.0229611	0.000748564	0.00214765	0.0153911	0.00298321	0.00125728	0.00193343	0.00322089	0.0150392	0.00246678	0.0019323	0.000135099	0.00579612	0.00486505	6.39294e-05	0.00127136	0.00294688	0.00196073	0.0115877	0.00459962	0.000583143	0.000240371	0.00996457	0.00143849	0.00179529	0.00464633	0.00431373	0.00917799	0.000163284	6.01754e-05	0.0098037	8.82885e-05	0.0116303	0.0161875	0.0111693	0.00562869	0.00229826	0.00294779	0.051697	0.0112847	0.00512821	0.000954267	0.00259498	0.00229863	0.0250185	0.00364831	0.0172977	0.00200628	0.00567465	0.00598682	0.00253921	0.00358547	0.0113549	0.000733755	0.0600949	0.00262377	0.654521	0.345479	1.427121
